id,scope0_id,scope1_id,scope2_id,scope3_id,class_id,kind_id,direction_id,case_id,status_id,value,"value_s","format","value_type","value_attrib0","value_attrib1","unit","description","source","expression","notation","lastmoddate"
311,1,0,0,0,3,39,0,56,1,959.63,"","%.2f","D","basic","scalar","arcsec","Solar apparent (equatorial) radius at unit distance (value following extrapolation to infinite Fried parameter in the derivative method, corrected for atmospheric and darkening effects)","F. Chollet, V. Sinceac, 1999, 'Analysis of solar radius determination obtained by the modern CCD astrolabe of the Calern Observatory; a new approach of the solar limb definition', A&AS, 139, 219","","","2006-03-01 09:00:00"
312,1,0,0,0,3,39,0,0,1,0,"","%.9e","D","derived","scalar","m","Solar (equatorial) radius (photosphere)","","%AstronomicalUnit_Meter% * %Pi_Constant% * %Sun_EquatorialRadius_Apparent% / (3600 * 180)","R_\\odot","2006-03-01 09:00:00"
313,1,0,0,0,3,35,0,39,1,0,"","%.3f","D","derived","scalar","g cm^-3","Mean solar mass density","","3 * %Sun_Mass% / (4 * %Pi_Constant% * %Sun_EquatorialRadius% * %Sun_EquatorialRadius% * %Sun_EquatorialRadius% * 1000)","\\rho_\\odot","2006-03-01 09:00:00"
314,1,0,0,0,14,60,0,0,1,3.1,"","%.2f","D","basic","scalar","","Ratio of total to selective absorption (typical value). One has: R_V = A_V / E(B-V), where A_V is the total extinction in the Johnson V band and E(B-V) is the colour excess (see also J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","J.A. Cardelli, G.C. Clayton, J.S. Mathis, 1989, 'The relationship between infrared, optical, and ultraviolet extinction', ApJ, 345, 245","","R_V","2006-03-01 09:00:00"
315,1,0,0,0,14,61,0,57,1,1,"","%.1f","D","basic","scalar","mag kpc^-1","Typical extinction in the Johnson V band (A_V) per kpc in the Galactic plane; values ranging from 0.5 to 1.5 mag kpc^-1 are considered 'normal' (e.g., H. Jonch-Sorensen, 1994, 'CCD uvby-beta photometry of faint stars. 2: Reddening in six fields in the Galaxy', A&A, 292, 92)","Typical value ('common lore')","","A_V","2006-03-01 09:00:00"
316,1,0,0,0,13,62,0,0,1,550,"","%.1f","D","basic","scalar","nm","Reference wavelength at which the flux f_{0\\lambda} of an unreddened A0V star is calibrated (see also J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","V. Straizys, 1992, 'Multicolor stellar photometry', Pachart Publ. House (Tucson), Table 21","","\\lambda_0","2006-03-01 09:00:00"
317,1,0,0,0,13,63,0,0,1,0,"","%.2f","D","basic","scalar","mag","Johnson V minus Gaia G (V-G) magnitude of an unreddened A0V star, applicable to any photometric band G","Definition of Gaia G band(s)","","(V-G)_0","2006-03-01 09:00:00"
318,1,0,0,0,13,64,0,0,1,-0.01,"","%.2f","D","basic","scalar","mag","Johnson V minus Cousins R (V-R) magnitude of an unreddened A0V star. The passbands are taken from M.S. Bessell, 1990, 'UBVRI passbands', PASP, 102, 1181","V. Straizys, 1992, 'Multicolor stellar photometry', Pachart Publ. House (Tucson), Table 27","","(V-R)_0","2006-03-01 09:00:00"
319,1,0,0,0,13,65,0,0,1,-0.02,"","%.2f","D","basic","scalar","mag","Johnson V minus Cousins I (V-I) magnitude of an unreddened A0V star. The passbands are taken from M.S. Bessell, 1990, 'UBVRI passbands', PASP, 102, 1181","V. Straizys, 1992, 'Multicolor stellar photometry', Pachart Publ. House (Tucson), Table 27","","(V-I)_0","2006-03-01 09:00:00"
320,1,0,0,0,13,66,0,9,1,3.66e-11,"","%.3e","D","basic","scalar","W m^-2 nm^-1","Flux f_{0\\lambda} of an unreddened A0V star with V = 0 mag at the wavelength \\lambda_0 (see also J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","V. Straizys, 1992, 'Multicolor stellar photometry', Pachart Publ. House (Tucson), Table 21","","f_{0\\lambda}(\\lambda_0)","2006-03-01 09:00:00"
321,1,0,0,0,13,66,0,1,1,0,"","%.4e","D","derived","scalar","W m^-2 Hz^-1","Flux f_{0\\nu} of an unreddened A0V star with V = 0 mag at the wavelength \\lambda_0 (see also J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","","1.0E-9 * %A0VStar_CalibrationWavelength% * %A0VStar_CalibrationWavelength% * %A0VStar_CalibrationFlux_Lambda% / %VelocityOfLight_Constant_Vacuum%","f_{0\\nu}(\\lambda_0)","2006-03-01 09:00:00"
322,1,0,0,0,13,66,0,7,1,0,"","%.0f","D","derived","scalar","photons s^-1 m^-2 nm^-1","Photon flux N_{0\\lambda}(\\lambda_0) of an unreddened A0V star with V = 0 mag at the wavelength \\lambda_0 (see also J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1). Note that the parameter A0VStar_Spectrum_NumberOfPhotons refers to Pickles' star number 009, and not to the Kurucz/ATLAS9 Vega spectrum which has been used for flux normalisation/calibration and zero-point definition; the parameter A0VStar_Spectrum_NumberOfPhotons therefore does not precisely have A0VStar_CalibrationFlux photons s^-1 m^-2 nm^-1 at \\lambda_0 = A0VStar_CalibrationWavelength","","%A0VStar_CalibrationFlux_Nu% / (%Planck_Constant% * %A0VStar_CalibrationWavelength%)","N_{0\\lambda}(\\lambda_0)","2006-03-01 09:00:00"
323,1,0,0,0,13,7,0,58,1,8827168169,"","%.0f","D","basic","scalar","photons s^-1 m^-2","Calibration (function) normalisation constant N_0. This constant can be used to define the zero point of the Johnson V magnitude scale by imposing the requirement that, for any stellar photon flux density N_\\lambda (in photons s^-1 m^-2 nm^-1 above the Earth's atmosphere) with V = 0 mag, the integral from 470 to 700 nm (the support interval of the Johnson V band) of N_\\lambda times S_V(\\lambda) equals N_0 photons s^-1 m^-2. The function S_V(\\lambda) and the normalisation constant N_0 depend on the definition of the shape of the Johnson V band, on the monochromatic calibration flux f_{0\\lambda} (or f_{0\\nu}) at \\lambda_0, and on the spectrum f_{0\\nu}(\\lambda) of the general unreddened A0V star","J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1, Appendix D","","N_0","2006-03-01 09:00:00"
324,1,3,0,0,3,37,0,0,1,2.9e-07,"","%.2e","D","basic","scalar","","Dynamical form-factor of the Sun (Stokes' second-degree zonal harmonic of the solar potential; DE410 value)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","J_{2\\odot}","2007-08-17 10:00:00"
325,1,0,0,0,99,13,0,0,1,0,"","%.3e","D","derived","scalar","kg","Mass of 3 Juno","Value is calculated following J.L. Hilton, 1999, 'US Naval Observatory Ephemerides of the Largest Asteroids', AJ, 117, 1077, who assumes a mean mass density of 3 g cm^-3. A mass of 2.0E19 kg is found on http://nssdc.gsfc.nasa.gov/planetary/factsheet/asteroidfact.html","4 * %Pi_Constant% * (%Asteroid3Juno_Diameter% / 2) * (%Asteroid3Juno_Diameter% / 2) * (%Asteroid3Juno_Diameter% / 2) * 3 * 1.0E12 / 3","M","2006-03-01 09:00:00"
326,1,3,0,0,80,49,0,0,1,4.69e-10,"","%.3e","D","basic","scalar","","Ratio of 1 Ceres to solar mass (DE410 value)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","","2007-08-17 10:00:00"
327,1,3,0,0,81,49,0,0,1,1.05e-10,"","%.3e","D","basic","scalar","","Ratio of 2 Pallas to solar mass (DE410 value)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","","2007-08-17 10:00:00"
328,1,3,0,0,82,49,0,0,1,1.36e-10,"","%.3e","D","basic","scalar","","Ratio of 4 Vesta to solar mass (DE410 value)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","","2007-08-17 10:00:00"
329,1,0,0,0,100,49,0,0,1,1.4e-09,"","%.3e","D","basic","scalar","","Total mass of the main asteroid belt, in units of solar masses","E. Pitjeva, 2003, 'The Dynamic Estimation of the Mass of the Main Asteroid Belt', in 'Physical Properties and Morphology of Small Solar-System Bodies', 25-th meeting of the IAU, Joint Discussion 19, 23 July 2003, Sidney, Australia (2003IAUJD..19E..22P)","","","2006-03-01 09:00:00"
330,1,3,0,0,89,49,0,0,1,0,"","%.3e","D","derived","scalar","","Ratio of the Krasinsky asteroid ring to solar mass (originally expressed in terms of M_Ceres; DE410 value). Following G.A. Krasinsky, E.V. Pitjeva, M.V. Vasilyev, E.I. Yagudina, 1 February 2002, 'Hidden Mass in the Asteroid Belt', Icarus, 158, 98-105, the gravitational effect of all but the 300 heaviest asteroids can be modeled as an acceleration caused by a solid ring of this mass in the ecliptic plane (see also E.M. Standish, 26 August 1998, 'JPL Planetary and Lunar Ephemerides, DE405/LE405', JPL IOM 312.F-98-048, Section IV, http://iau-comm4.jpl.nasa.gov/ and E.M. Standish and J.G. Williams, in press (2007), 'Orbital Ephemerides of the Sun, Moon, and Planets', Chapter 8 of the 'Explanatory Supplement to the American Ephemeris and Nautical Almanac', 4-th edition, editor P.K. Seidelmann, http://iau-comm4.jpl.nasa.gov/XSChap8.pdf or ftp://ssd.jpl.nasa.gov/pub/eph/planets/ioms/ExplSupplChap8.pdf)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","0.22 * %Asteroid1CeresMass_SolarMass%","","2007-08-17 10:00:00"
331,1,3,0,0,90,30,0,0,1,2.8,"","%.1f","D","basic","scalar","AU","Barycentric distance (orbital semi-major axis) of the Krasinsky asteroid ring (DE410 value). Following G.A. Krasinsky, E.V. Pitjeva, M.V. Vasilyev, E.I. Yagudina, 1 February 2002, 'Hidden Mass in the Asteroid Belt', Icarus, 158, 98-105, the gravitational effect of all but the 300 heaviest asteroids can be modeled as an acceleration caused by a solid ring with this barycentric distance/radius in the ecliptic plane (see also E.M. Standish, 26 August 1998, 'JPL Planetary and Lunar Ephemerides, DE405/LE405', JPL IOM 312.F-98-048, Section IV, http://iau-comm4.jpl.nasa.gov/ and E.M. Standish and J.G. Williams, in press (2007), 'Orbital Ephemerides of the Sun, Moon, and Planets', Chapter 8 of the 'Explanatory Supplement to the American Ephemeris and Nautical Almanac', 4-th edition, editor P.K. Seidelmann, http://iau-comm4.jpl.nasa.gov/XSChap8.pdf or ftp://ssd.jpl.nasa.gov/pub/eph/planets/ioms/ExplSupplChap8.pdf)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","a","2007-08-17 10:00:00"
332,1,3,0,0,86,35,0,44,1,1.55,"","%.2f","D","basic","scalar","g cm^-3","Mean mass density of C-class asteroids (DE410 value). In JPL's DE ephemerides, masses for the 300 most massive asteroids (except Ceres, Pallas, and Vesta) are derived using the relation GM = 6.27E-22 Radius^3 \\rho, where Radius is the known asteroid radius in km and \\rho is the mean mass density in g cm^-3 (GM in this relation is in 'solar-system units', i.e., Sun_GM = Gauss_Constant * Gauss_Constant; note that the reference erroneously lists a prefactor 6.27E20; typo confirmed by E.M. Standish, priv. comm., 18 September 2003). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M (see E.M. Standish, 26 August 1998, 'JPL Planetary and Lunar Ephemerides, DE405/LE405', JPL IOM 312.F-98-048, Section IV, http://iau-comm4.jpl.nasa.gov/ and E.M. Standish and J.G. Williams, in press (2007), 'Orbital Ephemerides of the Sun, Moon, and Planets', Chapter 8 of the 'Explanatory Supplement to the American Ephemeris and Nautical Almanac', 4-th edition, editor P.K. Seidelmann, http://iau-comm4.jpl.nasa.gov/XSChap8.pdf or ftp://ssd.jpl.nasa.gov/pub/eph/planets/ioms/ExplSupplChap8.pdf)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","\\rho","2007-08-17 10:00:00"
333,1,3,0,0,86,35,0,45,1,2.13,"","%.2f","D","basic","scalar","g cm^-3","Mean mass density of S-class asteroids (DE410 value). In JPL's DE ephemerides, masses for the 300 most massive asteroids (except Ceres, Pallas, and Vesta) are derived using the relation GM = 6.27E-22 Radius^3 \\rho, where Radius is the known asteroid radius in km and \\rho is the mean mass density in g cm^-3 (GM in this relation is in 'solar-system units', i.e., Sun_GM = Gauss_Constant * Gauss_Constant; note that the reference erroneously lists a prefactor 6.27E20; typo confirmed by E.M. Standish, priv. comm., 18 September 2003). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M (see E.M. Standish, 26 August 1998, 'JPL Planetary and Lunar Ephemerides, DE405/LE405', JPL IOM 312.F-98-048, Section IV, http://iau-comm4.jpl.nasa.gov/ and E.M. Standish and J.G. Williams, in press (2007), 'Orbital Ephemerides of the Sun, Moon, and Planets', Chapter 8 of the 'Explanatory Supplement to the American Ephemeris and Nautical Almanac', 4-th edition, editor P.K. Seidelmann, http://iau-comm4.jpl.nasa.gov/XSChap8.pdf or ftp://ssd.jpl.nasa.gov/pub/eph/planets/ioms/ExplSupplChap8.pdf)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","\\rho","2007-08-17 10:00:00"
334,1,3,0,0,86,35,0,46,1,4.5,"","%.1f","D","basic","scalar","g cm^-3","Mean mass density of M-class asteroids (DE410 value). In JPL's DE ephemerides, masses for the 300 most massive asteroids (except Ceres, Pallas, and Vesta) are derived using the relation GM = 6.27E-22 Radius^3 \\rho, where Radius is the known asteroid radius in km and \\rho is the mean mass density in g cm^-3 (GM in this relation is in 'solar-system units', i.e., Sun_GM = Gauss_Constant * Gauss_Constant; note that the reference erroneously lists a prefactor 6.27E20; typo confirmed by E.M. Standish, priv. comm., 18 September 2003). The mean density \\rho is assumed to be constant within each of the three taxonomic asteroid classes C, S, and M (see E.M. Standish, 26 August 1998, 'JPL Planetary and Lunar Ephemerides, DE405/LE405', JPL IOM 312.F-98-048, Section IV, http://iau-comm4.jpl.nasa.gov/ and E.M. Standish and J.G. Williams, in press (2007), 'Orbital Ephemerides of the Sun, Moon, and Planets', Chapter 8 of the 'Explanatory Supplement to the American Ephemeris and Nautical Almanac', 4-th edition, editor P.K. Seidelmann, http://iau-comm4.jpl.nasa.gov/XSChap8.pdf or ftp://ssd.jpl.nasa.gov/pub/eph/planets/ioms/ExplSupplChap8.pdf)","E.M. Standish, 24 April 2003, 'JPL Planetary Ephemeris DE410', JPL IOM 312.N-03-009 (Table III)","","\\rho","2007-08-17 10:00:00"
335,1,0,0,0,12,41,0,0,1,1737530,"","%.6e","D","basic","scalar","m","Mean volumetric radius of the Moon","B.G. Bills, A.J. Ferrari, 1977, 'A Harmonic Analysis of Lunar Topography', Icarus, 31, 244","","R_V","2006-03-01 09:00:00"
336,1,0,0,0,12,35,0,39,1,0,"","%.3f","D","derived","scalar","g cm^-3","Mean Moon mass density","","3 * %Moon_Mass% / (4 * %Pi_Constant% * %Moon_VolumetricRadius% * %Moon_VolumetricRadius% * %Moon_VolumetricRadius% * 1000)","\\rho","2006-03-01 09:00:00"
337,1,0,0,0,12,67,0,0,1,-12.74,"","%.2f","D","basic","scalar","mag","Johnson V band mean opposition magnitude of the Moon","P.K. Seidelmann, 1992, 'Explanatory Supplement to the Astronomical Almanac', University Science Books, Mill Valley, Ca., ISBN 0-935702-68-7, Table 15.8","","V_0","2006-03-01 09:00:00"
338,1,0,0,0,12,68,0,0,1,0.12,"","%.2f","D","basic","scalar","","Geometric albedo of the Moon (i.e, the ratio of the illumination at the Earth from the Moon for zero phase angle to the illumination produced by a Lambertian surface of the same radius as the Moon placed at the same position)","P.K. Seidelmann, 1992, 'Explanatory Supplement to the Astronomical Almanac', University Science Books, Mill Valley, Ca., ISBN 0-935702-68-7, Table 15.8","","","2006-03-01 09:00:00"
339,1,0,0,0,7,13,0,0,1,3.302e+23,"","%.4e","D","basic","scalar","kg","Mass of Mercury (do not use for high-precision (orbit) calculations)","C.F. Yoder, 1995, 'Astrometric and Geodetic Properties of Earth and the solar System', in 'Global Earth Physics; A Handbook of Physical Constants', AGU Reference Shelf 1, American Geophysical Union, Table 6 (http://www.agu.org/reference/gephys/4_yoder.pdf); see also http://ssd.jpl.nasa.gov/?sat_phys_par (22 November 2002)","","M","2006-03-01 09:00:00"
340,1,0,0,0,7,41,0,0,1,2440000,"","%.4e","D","basic","scalar","m","Mean volumetric radius of Mercury","C.F. Yoder, 1995, 'Astrometric and Geodetic Properties of Earth and the solar System', in 'Global Earth Physics; A Handbook of Physical Constants', AGU Reference Shelf 1, American Geophysical Union, Table 6 (http://www.agu.org/reference/gephys/4_yoder.pdf); see also http://ssd.jpl.nasa.gov/?sat_phys_par (22 November 2002)","","R_V","2006-03-01 09:00:00"
341,1,0,0,0,7,39,0,0,1,0,"","%.4e","D","derived","scalar","m","Equatorial radius of Mercury","","%Mercury_VolumetricRadius% * pow(1 - %Mercury_Flattening%, -1/3)","a","2006-03-01 09:00:00"
342,1,0,0,0,7,40,0,0,1,0,"","%.4e","D","derived","scalar","m","Polar radius of Mercury","","%Mercury_EquatorialRadius% * (1 - %Mercury_Flattening%)","b","2006-03-01 09:00:00"
343,1,0,0,0,7,69,0,0,1,-0.42,"","%.2f","D","basic","scalar","mag","V(1,0) magnitude of Mercury (i.e, the visual magnitude of the planet reduced to a distance of 1 AU from both the Sun and Earth and phase angle zero). This parameter is also refered to as absolute magnitude in planetary sciences","C.F. Yoder, 1995, 'Astrometric and Geodetic Properties of Earth and the solar System', in 'Global Earth Physics; A Handbook of Physical Constants', AGU Reference Shelf 1, American Geophysical Union, Table 6 (http://www.agu.org/reference/gephys/4_yoder.pdf); see also http://ssd.jpl.nasa.gov/?sat_phys_par (22 November 2002)","","V(1,0)","2006-03-01 09:00:00"
344,1,0,0,0,7,68,0,0,1,0.106,"","%.3f","D","basic","scalar","","Geometric albedo of Mercury (i.e, the ratio of the illumination at the Earth from the planet for zero phase angle to the illumination produced by a Lambertian surface of the same radius as the planet placed at the same position)","C.F. Yoder, 1995, 'Astrometric and Geodetic Properties of Earth and the solar System', in 'Global Earth Physics; A Handbook of Physical Constants', AGU Reference Shelf 1, American Geophysical Union, Table 6 (http://www.agu.org/reference/gephys/4_yoder.pdf); see also http://ssd.jpl.nasa.gov/?sat_phys_par (22 November 2002)","","","2006-03-01 09:00:00"
345,1,0,0,0,7,35,0,39,1,0,"","%.3f","D","derived","scalar","g cm^-3","Mean mass density of Mercury","","3 * %Mercury_Mass% / (4 * %Pi_Constant% * %Mercury_VolumetricRadius% * %Mercury_VolumetricRadius% * %Mercury_VolumetricRadius% * 1000)","\\rho","2006-03-01 09:00:00"
346,1,0,0,0,4,13,0,0,1,4.8685e+24,"","%.5e","D","basic","scalar","kg","Mass of Venus (do not use for high-precision (orbit) calculations)","C.F. Yoder, 1995, 'Astrometric and Geodetic Properties of Earth and the solar System', in 'Global Earth Physics; A Handbook of Physical Constants', AGU Reference Shelf 1, American Geophysical Union, Table 6 (http://www.agu.org/reference/gephys/4_yoder.pdf); see also http://ssd.jpl.nasa.gov/?sat_phys_par (22 November 2002)","","M","2006-03-01 09:00:00"
